"ID","Longitude","Latitude","ServiceTime (min)"
111077,4.72156,49.78164,2
111078,4.7286,49.77628,2
111079,4.72156,49.78164,2
111080,4.7286,49.77628,2
111081,4.7232,49.77887,2
111082,4.72348,49.77872,2
111083,4.7286,49.77628,2
111084,4.72377,49.77856,2
111085,4.7286,49.77628,2
111086,4.7286,49.77628,2
111087,4.72405,49.7784,2
111088,4.72425,49.77825,2
111089,4.72958,49.77622,2
111090,4.72441,49.77812,2
111091,4.72914,49.77625,2
111092,4.72992,49.77619,2
111093,4.72457,49.77799,2
111094,4.72455,49.7782,2
111095,4.72992,49.77619,2
111096,4.73027,49.77616,2
111097,4.72487,49.77844,2
111098,4.73064,49.77607,2
111099,4.72605,49.77873,2
111100,4.73095,49.77594,2
111101,4.72575,49.78004,2
111102,4.73126,49.77581,2
111103,4.72511,49.78006,2
111104,4.73126,49.77581,2
111105,4.72429,49.78032,2
111106,4.73158,49.77568,2
111107,4.72429,49.78032,2
111108,4.73185,49.77556,2
111109,4.72429,49.78032,2
111110,4.73208,49.77546,2
111111,4.72429,49.78032,2
111112,4.73231,49.77535,2
111113,4.72402,49.78007,2
111114,4.73231,49.77535,2
111115,4.72289,49.77988,2
111116,4.73249,49.7753,2
111117,4.73269,49.77527,2
111118,4.72261,49.77983,2
111119,4.73293,49.77523,2
111120,4.72233,49.77978,2
111121,4.73321,49.77519,2
111122,4.72243,49.77967,2
111123,4.73363,49.77513,2
111124,4.72281,49.77974,2
111125,4.73407,49.77507,2
111126,4.7232,49.77981,2
111127,4.73439,49.77502,2
111128,4.72358,49.77988,2
111129,4.73482,49.77497,2
111130,4.72396,49.77994,2
111131,4.73533,49.77489,2
111132,4.72434,49.77997,2
111133,4.73533,49.77489,2
111134,4.73533,49.77489,2
111135,4.72473,49.77996,2
111136,4.73567,49.77485,2
111137,4.72549,49.77993,2
111138,4.72587,49.77992,2
111139,4.7358,49.77482,2
111140,4.72187,49.78041,2
111141,4.7358,49.77482,2
111142,4.72223,49.78047,2
111143,4.73574,49.77471,2
111144,4.72228,49.78039,2
111145,4.73574,49.77471,2
111146,4.72232,49.78031,2
111147,4.73574,49.77471,2
111148,4.72248,49.78036,2
111149,4.73561,49.77474,2
111150,4.72242,49.78049,2
111151,4.72239,49.78076,2
111152,4.73543,49.77477,2
111153,4.73543,49.77477,2
111154,4.7223,49.78076,2
111155,4.73543,49.77477,2
111156,4.73543,49.77477,2
111157,4.72244,49.781,2
111158,4.73543,49.77477,2
111159,4.73852,49.77403,2
111160,4.72241,49.78115,2
111161,4.73543,49.77477,2
111162,4.73852,49.77403,2
111163,4.73543,49.77477,2
111164,4.73852,49.77403,2
111165,4.72235,49.78116,2
111166,4.73517,49.7748,2
111167,4.72228,49.78117,2
111168,4.73491,49.77483,2
111169,4.72222,49.78117,2
111170,4.73465,49.77487,2
111171,4.72211,49.78102,2
111172,4.73465,49.77487,2
111173,4.72221,49.78076,2
111174,4.73436,49.77491,2
111175,4.7223,49.78076,2
111176,4.73403,49.77495,2
111177,4.73596,49.77479,2
111178,4.73403,49.77495,2
111179,4.73378,49.77499,2
111180,4.73596,49.77479,2
111181,4.73359,49.77502,2
111182,4.73596,49.77479,2
111183,4.7334,49.77504,2
111184,4.73596,49.77479,2
111185,4.73249,49.7751,2
111186,4.73253,49.77524,2
111187,4.73596,49.77479,2
111188,4.73619,49.77474,2
111189,4.73271,49.77513,2
111190,4.73639,49.77467,2
111191,4.73288,49.77502,2
111192,4.73663,49.77459,2
111193,4.73306,49.7749,2
111194,4.73692,49.7745,2
111195,4.73285,49.77488,2
111196,4.73721,49.77441,2
111197,4.7332,49.77465,2
111198,4.7375,49.77432,2
111199,4.73355,49.77443,2
111200,4.73324,49.77479,2
111201,4.73759,49.77433,2
111202,4.73342,49.77468,2
111203,4.7377,49.7745,2
111204,4.73359,49.77457,2
111205,4.73782,49.77466,2
111206,4.73359,49.77457,2
