"ID","Longitude","Latitude","ServiceTime (min)"
0,4.69159,49.69362,2
1,4.69933,49.69927,2
2,4.695691,49.695516,2
3,4.69159,49.69362,2
4,4.69521,49.69493,2
5,4.69159,49.69362,2
6,4.69851,49.69625,2
7,4.69159,49.69362,2
8,4.69159,49.69362,2
9,4.69218,49.69361,2
10,4.69473,49.69452,2
11,4.69442,49.6945,2
12,4.693087,49.694615,2
13,4.69196,49.69359,2
14,4.69297,49.69494,2
15,4.69297,49.69494,2
16,4.69173,49.69357,2
17,4.69479,49.69827,2
18,4.69297,49.69494,2
19,4.69479,49.69827,2
20,4.69151,49.69354,2
21,4.69635,49.69418,2
22,4.695344,49.698794,2
23,4.69557,49.699193,2
24,4.69128,49.69352,2
25,4.695768,49.699576,2
26,4.69046,49.69348,2
27,4.69476,49.69435,2
28,4.69046,49.69348,2
29,4.69479,49.69827,2
30,4.69013,49.69345,2
31,4.6992,49.69155,2
32,4.69159,49.69362,2
33,4.69366,49.69418,2
34,4.68947,49.69341,2
35,4.70206,49.70011,2
36,4.69159,49.69362,2
37,4.69159,49.69362,2
38,4.69297,49.69494,2
39,4.69159,49.69362,2
40,4.69297,49.69494,2
41,4.69297,49.69494,2
42,4.69289,49.69491,2
43,4.69297,49.69494,2
44,4.69297,49.69494,2
45,4.69297,49.69494,2
46,4.69297,49.69494,2
47,4.691876,49.694189,2
48,4.69297,49.69494,2
49,4.69297,49.69494,2
50,4.69297,49.69494,2
51,4.69297,49.69494,2
52,4.69454,49.6942,2
53,4.69454,49.6942,2
54,4.69297,49.69494,2
55,4.69297,49.69494,2
56,4.69297,49.69494,2
57,4.69297,49.69494,2
58,4.69297,49.69494,2
59,4.69297,49.69494,2
60,4.69297,49.69494,2
61,4.69297,49.69494,2
62,4.69297,49.69494,2
63,4.69297,49.69494,2
64,4.689761,49.693979,2
65,4.69297,49.69494,2
66,4.69492,49.69455,2
67,4.69297,49.69494,2
68,4.69492,49.69455,2
69,4.69297,49.69494,2
70,4.69297,49.69494,2
71,4.69297,49.69494,2
72,4.69297,49.69494,2
73,4.69297,49.69494,2
74,4.69297,49.69494,2
75,4.69297,49.69494,2
76,4.69989,49.69779,2
77,4.69297,49.69494,2
78,4.691584,49.694159,2
79,4.69297,49.69494,2
80,4.69297,49.69494,2
81,4.69297,49.69494,2
82,4.69297,49.69494,2
83,4.69297,49.69494,2
84,4.69159,49.69362,2
85,4.704411,49.678689,2
86,4.69767,49.69703,2
87,4.69767,49.69703,2
88,4.69767,49.69703,2
89,4.69397,49.69295,2
90,4.6928,49.69373,2
91,4.6928,49.69373,2
92,4.69687,49.69471,2
93,4.71581,49.69653,2
94,4.69933,49.69927,2
95,4.702439,49.700955,2
96,4.702439,49.700955,2
97,4.70216,49.70097,2
98,4.70216,49.70097,2
99,4.70206,49.70011,2
100,4.69989,49.69779,2
101,4.70194,49.70088,2
102,4.70194,49.70088,2
103,4.69933,49.69927,2
104,4.70206,49.70011,2
105,4.70216,49.70097,2
106,4.70206,49.70011,2
107,4.70206,49.70011,2
108,4.70206,49.70011,2
109,4.70173,49.70079,2
110,4.70206,49.70011,2
111,4.70206,49.70011,2
112,4.70206,49.70011,2
113,4.70206,49.70011,2
114,4.7013,49.70061,2
115,4.69989,49.69779,2
116,4.7013,49.70061,2
117,4.70107,49.70051,2
118,4.70206,49.70011,2
119,4.70206,49.70011,2
120,4.700962,49.698073,2
121,4.70206,49.70011,2
122,4.70088,49.70043,2
123,4.70076,49.70038,2
124,4.700433,49.697724,2
125,4.70077,49.70052,2
126,4.70063,49.70047,2
127,4.70063,49.70047,2
128,4.70007,49.70004,2
129,4.697221,49.696547,2
130,4.697221,49.696547,2
131,4.699115,49.699169,2
132,4.70003,49.69993,2
133,4.70003,49.69993,2
134,4.701471,49.698297,2
135,4.69972,49.699661,2
136,4.69978,49.6997,2
137,4.700462,49.697741,2
138,4.69981,49.69994,2
139,4.69159,49.69362,2
140,4.70054,49.70026,2
141,4.69963,49.69977,2
142,4.69963,49.69977,2
143,4.69948,49.69958,2
144,4.69941,49.69948,2
145,4.69952,49.69937,2
146,4.69945,49.69928,2
147,4.69939,49.6992,2
148,4.69687,49.69471,2
149,4.69932,49.69912,2
150,4.69912,49.69887,2
151,4.69918,49.6992,2
152,4.69911,49.6991,2
153,4.69587,49.69447,2
154,4.69903,49.69901,2
155,4.69587,49.69447,2
156,4.69896,49.69891,2
157,4.69888,49.69882,2
158,4.69881,49.69872,2
159,4.69873,49.69863,2
160,4.69899,49.6987,2
161,4.69933,49.69927,2
162,4.69893,49.69862,2
163,4.69886,49.69853,2
164,4.69867,49.69828,2
165,4.6988,49.69845,2
166,4.69867,49.69828,2
167,4.69867,49.69828,2
168,4.69867,49.69828,2
169,4.69867,49.69828,2
170,4.69866,49.69853,2
171,4.69851,49.69834,2
172,4.69845,49.69826,2
173,4.69839,49.69819,2
174,4.69834,49.69813,2
175,4.70017,49.69744,2
176,4.69319,49.6927,2
177,4.69989,49.69779,2
178,4.6986,49.6982,2
179,4.69845,49.69802,2
180,4.69989,49.69779,2
181,4.69989,49.69779,2
182,4.69824,49.69775,2
183,4.69817,49.69766,2
184,4.6981,49.69757,2
185,4.69803,49.69748,2
186,4.69803,49.69748,2
187,4.69789,49.6973,2
188,4.69774,49.69712,2
189,4.69796,49.69739,2
190,4.69767,49.69703,2
191,4.69767,49.69703,2
192,4.69767,49.69703,2
193,4.69774,49.69712,2
194,4.69782,49.69721,2
195,4.69818,49.69793,2
196,4.69813,49.69786,2
197,4.69808,49.6978,2
198,4.69803,49.69773,2
199,4.69159,49.69362,2
200,4.69797,49.69766,2
201,4.69792,49.6976,2
202,4.69787,49.69753,2
203,4.69782,49.69747,2
204,4.703654,49.701758,2
205,4.69771,49.69733,2
206,4.69766,49.69727,2
207,4.69159,49.69362,2
208,4.69761,49.6972,2
209,4.697619,49.697375,2
210,4.6975,49.69707,2
211,4.69691,49.69726,2
212,4.69691,49.69726,2
213,4.69933,49.69927,2
214,4.69933,49.69927,2
215,4.69933,49.69927,2
216,4.69933,49.69927,2
217,4.69933,49.69927,2
218,4.69933,49.69927,2
219,4.69933,49.69927,2
220,4.69933,49.69927,2
221,4.69444,49.69351,2
222,4.69444,49.69351,2
223,4.69933,49.69927,2
224,4.69444,49.69351,2
225,4.69933,49.69927,2
226,4.69444,49.69351,2
227,4.69933,49.69927,2
228,4.69444,49.69351,2
229,4.69523,49.69436,2
230,4.69933,49.69927,2
231,4.69444,49.69351,2
232,4.69933,49.69927,2
233,4.69444,49.69351,2
234,4.69933,49.69927,2
235,4.69933,49.69927,2
236,4.69933,49.69927,2
237,4.69933,49.69927,2
238,4.69933,49.69927,2
239,4.69933,49.69927,2
240,4.696314,49.696403,2
241,4.69492,49.69455,2
242,4.69663,49.69622,2
243,4.69656,49.69616,2
244,4.69642,49.69603,2
245,4.69642,49.69603,2
246,4.69635,49.69596,2
247,4.69628,49.6959,2
248,4.69933,49.69927,2
249,4.69492,49.69455,2
250,4.69492,49.69455,2
251,4.69492,49.69455,2
252,4.69492,49.69455,2
253,4.69492,49.69455,2
254,4.69677,49.69616,2
255,4.692373,49.696246,2
256,4.6967,49.69609,2
257,4.69663,49.69602,2
258,4.69648,49.69588,2
259,4.69641,49.69582,2
260,4.69633,49.69575,2
261,4.69626,49.69568,2
262,4.69611,49.69554,2
263,4.69604,49.69548,2
264,4.696351,49.696007,2
265,4.69614,49.69577,2
266,4.69621,49.69583,2
267,4.700773,49.700862,2
268,4.700775,49.700907,2
269,4.70108,49.701215,2
270,4.70108,49.701215,2
271,4.701741,49.701436,2
272,4.69444,49.69351,2
273,4.701741,49.701436,2
274,4.701741,49.701436,2
275,4.702418,49.699904,2
276,4.700865,49.701363,2
277,4.700865,49.701363,2
278,4.700865,49.701363,2
279,4.701116,49.701403,2
280,4.700423,49.70139,2
281,4.700492,49.701371,2
282,4.702418,49.699904,2
283,4.700763,49.700961,2
284,4.69933,49.69927,2
285,4.700766,49.701015,2
286,4.700773,49.700862,2
287,4.700546,49.701351,2
288,4.69606,49.6957,2
289,4.69599,49.69564,2
290,4.69592,49.69558,2
291,4.69517,49.69468,2
292,4.69159,49.69362,2
293,4.69578,49.69545,2
294,4.69297,49.69494,2
295,4.69585,49.69551,2
296,4.69596,49.69541,2
297,4.69589,49.69534,2
298,4.69581,49.69527,2
299,4.69566,49.69514,2
300,4.69559,49.69507,2
301,4.6955,49.69519,2
302,4.69543,49.69512,2
303,4.69535,49.69506,2
304,4.69528,49.69499,2
305,4.69514,49.69486,2
306,4.69514,49.69486,2
307,4.69502,49.69475,2
308,4.69535,49.69486,2
309,4.69562,49.69476,2
310,4.69583,49.69483,2
311,4.69572,49.69479,2
312,4.69593,49.69486,2
313,4.69604,49.69489,2
314,4.69625,49.69495,2
315,4.69851,49.69625,2
316,4.703171,49.699108,2
317,4.69851,49.69625,2
318,4.69793,49.69593,2
319,4.69644,49.695,2
320,4.69692,49.69475,2
321,4.69668,49.69487,2
322,4.69989,49.69779,2
323,4.69741,49.69449,2
324,4.69634,49.69513,2
325,4.6966,49.69527,2
326,4.69687,49.6954,2
327,4.69989,49.69741,2
328,4.69563,49.69463,2
329,4.69869,49.69631,2
330,4.702349,49.698702,2
331,4.69906,49.69659,2
332,4.69832,49.69602,2
333,4.69654,49.69509,2
334,4.69943,49.69688,2
335,4.69535,49.6948,2
336,4.69535,49.6948,2
337,4.69576,49.69442,2
338,4.69159,49.69362,2
339,4.69565,49.69437,2
340,4.69555,49.69432,2
341,4.69397,49.69295,2
342,4.69544,49.69427,2
343,4.69523,49.69436,2
344,4.69515,49.69443,2
345,4.69506,49.69449,2
346,4.69498,49.69456,2
347,4.69513,49.69465,2
348,4.6952,49.69472,2
349,4.697227,49.694579,2
350,4.69524,49.69475,2
351,4.69507,49.6948,2
352,4.69496,49.69469,2
353,4.69486,49.6946,2
354,4.6948,49.69456,2
355,4.69475,49.69452,2
356,4.69463,49.69451,2
357,4.69452,49.69451,2
358,4.69421,49.69449,2
359,4.69442,49.6945,2
360,4.69411,49.69448,2
361,4.6928,49.69373,2
362,4.69411,49.69448,2
363,4.69411,49.69448,2
364,4.6939,49.69447,2
365,4.6938,49.69447,2
366,4.69159,49.69362,2
367,4.69297,49.69494,2
368,4.69297,49.69494,2
369,4.69479,49.69827,2
370,4.69479,49.69827,2
371,4.69479,49.69827,2
372,4.69479,49.69827,2
373,4.69479,49.69827,2
374,4.69479,49.69827,2
375,4.69479,49.69827,2
376,4.69479,49.69827,2
377,4.69479,49.69827,2
378,4.69501,49.69715,2
379,4.69479,49.69827,2
380,4.69479,49.69827,2
381,4.695616,49.699291,2
382,4.695616,49.699291,2
383,4.695616,49.699291,2
384,4.69497,49.69451,2
385,4.69505,49.69458,2
386,4.69501,49.69454,2
387,4.69492,49.69448,2
388,4.69488,49.69444,2
389,4.69483,49.6944,2
390,4.6947,49.6943,2
391,4.69479,49.69827,2
392,4.69479,49.69827,2
393,4.69479,49.69827,2
394,4.69444,49.69351,2
395,4.69479,49.69827,2
396,4.69479,49.69827,2
397,4.69479,49.69827,2
398,4.69479,49.69827,2
399,4.69479,49.69827,2
400,4.69479,49.69827,2
401,4.69479,49.69827,2
402,4.69479,49.69827,2
403,4.69297,49.69494,2
404,4.6998,49.69716,2
405,4.69479,49.69827,2
406,4.69479,49.69827,2
407,4.69479,49.69827,2
408,4.69479,49.69827,2
409,4.69479,49.69827,2
410,4.69479,49.69827,2
411,4.69479,49.69827,2
412,4.69479,49.69827,2
413,4.69479,49.69827,2
414,4.703171,49.699108,2
415,4.69479,49.69827,2
416,4.69479,49.69827,2
417,4.69479,49.69827,2
418,4.69479,49.69827,2
419,4.69479,49.69827,2
420,4.69479,49.69827,2
421,4.69479,49.69827,2
422,4.69463,49.69425,2
423,4.69535,49.6948,2
424,4.69454,49.6942,2
425,4.69447,49.69417,2
426,4.69439,49.69413,2
427,4.69431,49.6941,2
428,4.695008,49.694532,2
429,4.69431,49.6941,2
430,4.69423,49.69406,2
431,4.69366,49.69418,2
432,4.6963,49.696412,2
433,4.693913,49.698103,2
434,4.69366,49.69418,2
435,4.69459,49.6944,2
436,4.69479,49.69827,2
437,4.69492,49.69455,2
438,4.69479,49.69827,2
439,4.69431,49.69424,2
440,4.69366,49.69418,2
441,4.69366,49.69418,2
442,4.69431,49.69424,2
443,4.69366,49.69418,2
444,4.69416,49.69403,2
445,4.69408,49.694,2
446,4.694,49.69396,2
447,4.69393,49.69393,2
448,4.69851,49.69625,2
449,4.69378,49.69387,2
450,4.69356,49.69378,2
451,4.69348,49.69371,2
452,4.69368,49.69366,2
453,4.69389,49.69361,2
454,4.69409,49.69356,2
455,4.69546,49.69324,2
