"ID","Longitude","Latitude","ServiceTime (min)"
61716,4.71938,49.77177,2
61717,4.71938,49.77177,2
61718,4.71938,49.77177,2
61719,4.7195,49.77174,2
61720,4.71944,49.77175,2
61721,4.71944,49.77175,2
61722,4.7195,49.77174,2
61723,4.71944,49.77175,2
61724,4.7195,49.77174,2
61725,4.71956,49.77172,2
61726,4.71956,49.77172,2
61727,4.71956,49.77172,2
61728,4.71956,49.77172,2
61729,4.71956,49.77172,2
61730,4.71956,49.77172,2
61731,4.71956,49.77172,2
61732,4.71956,49.77172,2
61733,4.71956,49.77172,2
61734,4.71956,49.77172,2
61735,4.71956,49.77172,2
61736,4.71956,49.77172,2
61737,4.71956,49.77172,2
61738,4.71956,49.77172,2
61739,4.71969,49.77169,2
61740,4.71969,49.77169,2
61741,4.71975,49.77168,2
61742,4.71975,49.77168,2
61743,4.71975,49.77168,2
61744,4.71981,49.77166,2
61745,4.71981,49.77166,2
61746,4.71981,49.77166,2
61747,4.71981,49.77166,2
61748,4.71981,49.77166,2
61749,4.71981,49.77166,2
61750,4.71982,49.77178,2
61751,4.71976,49.7718,2
61752,4.71976,49.7718,2
61753,4.71976,49.7718,2
61754,4.71976,49.7718,2
61755,4.71976,49.7718,2
61756,4.71947,49.77187,2
61757,4.71976,49.7718,2
61758,4.71965,49.77183,2
61759,4.71965,49.77183,2
61760,4.71965,49.77183,2
61761,4.71965,49.77183,2
61762,4.71965,49.77183,2
61763,4.71965,49.77183,2
61764,4.71959,49.77184,2
61765,4.71959,49.77184,2
61766,4.71953,49.77186,2
61767,4.71953,49.77186,2
61768,4.71953,49.77186,2
61769,4.71947,49.77187,2
61770,4.71941,49.77189,2
61771,4.7132,49.77266,2
61772,4.7133,49.77263,2
61773,4.7133,49.77263,2
61774,4.7134,49.77261,2
61775,4.7134,49.77261,2
61776,4.7135,49.77258,2
61777,4.7136,49.77255,2
61778,4.7137,49.77253,2
61779,4.7138,49.7725,2
61780,4.7138,49.7725,2
61781,4.7139,49.77247,2
61782,4.7139,49.77247,2
61783,4.7139,49.77247,2
61784,4.714,49.77245,2
61785,4.71923,49.77055,2
61786,4.71923,49.77055,2
61787,4.71923,49.77055,2
61788,4.71923,49.77055,2
61789,4.71923,49.77055,2
61790,4.7188,49.77062,2
61791,4.71858,49.77066,2
61792,4.71858,49.77066,2
61793,4.71858,49.77066,2
61794,4.71858,49.77066,2
61795,4.71837,49.7707,2
61796,4.71816,49.77074,2
61797,4.71816,49.77074,2
61798,4.71731,49.77093,2
