"ID","Longitude","Latitude","ServiceTime (min)"
131119,4.63834,49.77651,2
131120,4.63834,49.77651,2
131121,4.63834,49.77651,2
131122,4.63834,49.77651,2
131123,4.63834,49.77651,2
131124,4.63834,49.77651,2
131125,4.62995,49.76984,2
131126,4.63454,49.7762,2
131127,4.63454,49.7762,2
131128,4.63454,49.7762,2
131129,4.63454,49.7762,2
131130,4.63454,49.7762,2
131131,4.63454,49.7762,2
131132,4.62995,49.76984,2
131133,4.63298,49.77693,2
131134,4.634787,49.776822,2
131135,4.63432,49.77724,2
131136,4.63432,49.77724,2
131137,4.63432,49.77724,2
131138,4.63298,49.77693,2
131139,4.63298,49.77693,2
131140,4.63432,49.77724,2
131141,4.6354,49.77707,2
131142,4.6354,49.77707,2
131143,4.63259,49.77506,2
131144,4.6354,49.77707,2
131145,4.6354,49.77707,2
131146,4.63834,49.77651,2
131147,4.635506,49.777401,2
131148,4.6354,49.77707,2
131149,4.63427,49.7773,2
131150,4.634032,49.774554,2
131151,4.63501,49.77567,2
131152,4.63432,49.77724,2
131153,4.633978,49.775508,2
131154,4.633978,49.775508,2
131155,4.63121,49.77796,2
131156,4.640074,49.783621,2
131157,4.6354,49.77707,2
131158,4.6354,49.77707,2
131159,4.6354,49.77707,2
131160,4.6354,49.77707,2
131161,4.6354,49.77707,2
131162,4.63432,49.77724,2
131163,4.63501,49.77567,2
131164,4.63121,49.77796,2
131165,4.63242,49.7776,2
131166,4.63121,49.77796,2
131167,4.63121,49.77796,2
131168,4.634085,49.775721,2
131169,4.63501,49.77567,2
131170,4.63259,49.77506,2
131171,4.63259,49.77506,2
131172,4.63259,49.77506,2
131173,4.63259,49.77506,2
131174,4.640074,49.783621,2
131175,4.640074,49.783621,2
131176,4.63834,49.77651,2
131177,4.63121,49.77796,2
131178,4.63501,49.77567,2
131179,4.633977,49.774861,2
131180,4.634007,49.774609,2
131181,4.633986,49.775373,2
131182,4.634772,49.773418,2
131183,4.633843,49.775897,2
131184,4.63259,49.77506,2
131185,4.63259,49.77506,2
131186,4.633978,49.775508,2
131187,4.634085,49.774491,2
131188,4.63259,49.77506,2
131189,4.63259,49.77506,2
131190,4.63259,49.77506,2
131191,4.63259,49.77506,2
131192,4.63259,49.77506,2
