"ID","Longitude","Latitude","ServiceTime (min)"
47167,4.7628,49.77932,2
47168,4.76295,49.77918,2
47169,4.76284,49.77879,2
47170,4.76305,49.7794,2
47171,4.77775,49.78143,2
47172,4.76334,49.77962,2
47173,4.76362,49.77984,2
47174,4.76377,49.77995,2
47175,4.76391,49.78006,2
47176,4.7642,49.78028,2
47177,4.76434,49.78039,2
47178,4.76468,49.78059,2
47179,4.76087,49.77688,2
47180,4.76442,49.7806,2
47181,4.7647,49.78075,2
47182,4.76486,49.78066,2
47183,4.77386,49.78679,2
47184,4.76482,49.78115,2
47185,4.76482,49.78115,2
47186,4.76481,49.78101,2
47187,4.76483,49.78075,2
47188,4.76555,49.78017,2
47189,4.76488,49.78057,2
47190,4.76547,49.78029,2
47191,4.76511,49.78046,2
47192,4.76502,49.78073,2
47193,4.76505,49.78062,2
47194,4.765,49.78076,2
47195,4.7651,49.7808,2
47196,4.778668,49.782223,2
47197,4.76519,49.78085,2
47198,4.76529,49.78089,2
47199,4.76538,49.78094,2
47200,4.76553,49.78103,2
47201,4.76572,49.78114,2
47202,4.76588,49.78127,2
47203,4.76617,49.78124,2
47204,4.76639,49.7811,2
47205,4.76634,49.78103,2
47206,4.76629,49.78095,2
47207,4.76629,49.78095,2
47208,4.76619,49.78079,2
47209,4.76614,49.78074,2
47210,4.76608,49.7807,2
47211,4.76601,49.78065,2
47212,4.76555,49.78017,2
47213,4.76588,49.78055,2
47214,4.76581,49.7805,2
47215,4.76574,49.78045,2
47216,4.76568,49.78041,2
47217,4.76561,49.78036,2
47218,4.76554,49.78031,2
47219,4.76862,49.77964,2
47220,4.76862,49.77964,2
47221,4.7687,49.77971,2
47222,4.76862,49.77964,2
47223,4.76862,49.77964,2
47224,4.76423,49.78174,2
47225,4.76676,49.77808,2
47226,4.76676,49.77808,2
47227,4.76431,49.7819,2
47228,4.76676,49.77808,2
47229,4.76572,49.78013,2
47230,4.76551,49.77998,2
47231,4.76501,49.77978,2
47232,4.76425,49.77915,2
47233,4.76397,49.77879,2
47234,4.76606,49.77954,2
47235,4.76572,49.78013,2
47236,4.76397,49.77879,2
47237,4.76586,49.7802,2
47238,4.76612,49.78035,2
47239,4.76612,49.78035,2
47240,4.76617,49.78046,2
47241,4.76624,49.78055,2
47242,4.76646,49.78076,2
47243,4.76667,49.78096,2
47244,4.76663,49.78114,2
47245,4.76663,49.78114,2
47246,4.76663,49.78114,2
47247,4.76726,49.78102,2
47248,4.7674,49.78099,2
47249,4.76668,49.78113,2
47250,4.76755,49.78097,2
47251,4.76769,49.78094,2
47252,4.7683,49.7808,2
47253,4.7683,49.7808,2
47254,4.76798,49.78088,2
47255,4.76876,49.78049,2
47256,4.76963,49.78055,2
47257,4.76884,49.78053,2
47258,4.76884,49.78053,2
47259,4.76924,49.78025,2
47260,4.76874,49.78071,2
47261,4.76919,49.78063,2
47262,4.76884,49.78053,2
47263,4.76884,49.78053,2
47264,4.77775,49.78143,2
47265,4.76884,49.78053,2
47266,4.76818,49.78225,2
47267,4.76853,49.78209,2
47268,4.76846,49.78183,2
47269,4.76858,49.78143,2
47270,4.77775,49.78143,2
47271,4.76879,49.78154,2
47272,4.769096,49.781661,2
47273,4.76865,49.78152,2
47274,4.76858,49.78151,2
47275,4.769096,49.781661,2
47276,4.76846,49.78152,2
47277,4.76841,49.78155,2
47278,4.76841,49.7816,2
47279,4.76873,49.78141,2
47280,4.76787,49.78102,2
47281,4.76848,49.78137,2
47282,4.768531,49.781466,2
47283,4.768454,49.781889,2
47284,4.76829,49.78191,2
47285,4.768454,49.781889,2
47286,4.76175,49.78366,2
47287,4.767643,49.78319,2
47288,4.77775,49.78143,2
47289,4.77389,49.78806,2
47290,4.77389,49.78806,2
47291,4.767737,49.783422,2
47292,4.76283,49.77766,2
47293,4.76862,49.77964,2
47294,4.767643,49.78319,2
47295,4.77046,49.78053,2
47296,4.76897,49.78073,2
47297,4.76978,49.78064,2
47298,4.76952,49.78069,2
47299,4.76927,49.78074,2
47300,4.76902,49.78078,2
47301,4.76876,49.78083,2
47302,4.76826,49.78093,2
47303,4.76812,49.78097,2
47304,4.76726,49.78102,2
47305,4.76774,49.78105,2
47306,4.76761,49.78107,2
47307,4.76749,49.7811,2
47308,4.76736,49.78112,2
47309,4.76711,49.78105,2
47310,4.7671,49.78117,2
47311,4.76698,49.7812,2
47312,4.76685,49.78122,2
47313,4.76672,49.78125,2
47314,4.76657,49.7813,2
47315,4.76648,49.78141,2
47316,4.76644,49.78147,2
47317,4.76638,49.78152,2
47318,4.76626,49.78163,2
47319,4.76669,49.78184,2
47320,4.76706,49.78202,2
47321,4.76724,49.78207,2
47322,4.76724,49.78207,2
47323,4.76743,49.78213,2
47324,4.76766,49.7822,2
47325,4.76789,49.78226,2
47326,4.7735,49.78267,2
47327,4.76854,49.78252,2
47328,4.77412,49.78819,2
47329,4.77368,49.78216,2
47330,4.77066,49.78331,2
47331,4.77093,49.7834,2
47332,4.77121,49.78348,2
47333,4.77281,49.78417,2
47334,4.77152,49.78358,2
47335,4.77186,49.78369,2
47336,4.77216,49.78382,2
47337,4.7726,49.78405,2
47338,4.77238,49.78393,2
47339,4.77303,49.78429,2
47340,4.77324,49.78441,2
47341,4.77421,49.78239,2
47342,4.77292,49.78303,2
47343,4.77623,49.78278,2
47344,4.77356,49.78245,2
47345,4.77368,49.78465,2
47346,4.77369,49.78342,2
47347,4.77371,49.78362,2
47348,4.77293,49.78318,2
47349,4.77335,49.78334,2
47350,4.77346,49.78453,2
47351,4.7736,49.78305,2
47352,4.77374,49.78247,2
47353,4.76588,49.78127,2
47354,4.77403,49.78186,2
47355,4.77351,49.78325,2
47356,4.77366,49.78306,2
47357,4.77365,49.78288,2
47358,4.77368,49.78323,2
47359,4.77568,49.78118,2
47360,4.77351,49.78343,2
47361,4.77353,49.78362,2
47362,4.77358,49.78423,2
47363,4.77374,49.78401,2
47364,4.773822,49.784755,2
47365,4.77384,49.78488,2
47366,4.77395,49.7859,2
47367,4.77394,49.7857,2
47368,4.773857,49.785186,2
47369,4.77392,49.78553,2
47370,4.77476,49.78611,2
47371,4.77476,49.78606,2
47372,4.77437,49.78119,2
47373,4.77775,49.78143,2
47374,4.77394,49.78611,2
47375,4.77394,49.7863,2
47376,4.77386,49.78679,2
47377,4.77623,49.78278,2
47378,4.77403,49.78186,2
47379,4.7742,49.78153,2
47380,4.77376,49.78422,2
47381,4.77354,49.78382,2
47382,4.76862,49.77964,2
47383,4.77388,49.78514,2
47384,4.76862,49.77964,2
47385,4.76862,49.77964,2
47386,4.7742,49.78153,2
47387,4.76862,49.77964,2
47388,4.77393,49.7865,2
47389,4.76862,49.77964,2
47390,4.77522,49.78259,2
47391,4.77393,49.78669,2
47392,4.774116,49.788577,2
47393,4.77922,49.796326,2
47394,4.77944,49.78173,2
47395,4.77944,49.78173,2
47396,4.773694,49.789025,2
47397,4.773746,49.787506,2
47398,4.772653,49.78583,2
47399,4.772653,49.78583,2
47400,4.772704,49.785739,2
47401,4.772654,49.785569,2
47402,4.772644,49.785363,2
47403,4.77272,49.785209,2
47404,4.772847,49.784955,2
47405,4.77315,49.78451,2
47406,4.773131,49.789162,2
47407,4.77228,49.78926,2
47408,4.77775,49.78143,2
47409,4.773131,49.789162,2
47410,4.771911,49.789465,2
47411,4.77389,49.78806,2
47412,4.77392,49.78708,2
47413,4.773978,49.788292,2
47414,4.77399,49.78838,2
47415,4.77374,49.78692,2
47416,4.772103,49.789425,2
47417,4.77373,49.78718,2
47418,4.77373,49.78744,2
47419,4.773786,49.787191,2
47420,4.77375,49.78666,2
47421,4.767826,49.783546,2
47422,4.77376,49.7864,2
47423,4.77376,49.78614,2
47424,4.77377,49.7859,2
47425,4.77353,49.78528,2
47426,4.77386,49.78679,2
47427,4.76897,49.78073,2
47428,4.77358,49.78539,2
47429,4.76657,49.7813,2
47430,4.7735,49.7847,2
47431,4.77374,49.78554,2
47432,4.77303,49.78429,2
47433,4.7737,49.78524,2
47434,4.77315,49.78451,2
47435,4.789848,49.806622,2
47436,4.7728,49.78432,2
47437,4.77944,49.78173,2
47438,4.77246,49.78413,2
47439,4.76909,49.78288,2
47440,4.77144,49.78369,2
47441,4.76508,49.78168,2
47442,4.77211,49.78394,2
47443,4.76508,49.78168,2
47444,4.76631,49.78164,2
47445,4.77099,49.78386,2
47446,4.76601,49.78176,2
47447,4.77178,49.7838,2
47448,4.76624,49.78188,2
47449,4.77115,49.78359,2
47450,4.76624,49.78188,2
47451,4.77091,49.78352,2
47452,4.76472,49.78146,2
47453,4.76975,49.78314,2
47454,4.76442,49.7806,2
47455,4.77068,49.78345,2
47456,4.76998,49.78323,2
47457,4.75264,49.77555,2
47458,4.77021,49.7833,2
47459,4.7645,49.78191,2
47460,4.76931,49.78296,2
47461,4.76391,49.78106,2
47462,4.76953,49.78305,2
47463,4.76207,49.77853,2
47464,4.76887,49.78279,2
47465,4.76263,49.77869,2
47466,4.76594,49.78145,2
47467,4.76551,49.77998,2
47468,4.76538,49.78094,2
47469,4.76843,49.78261,2
47470,4.76521,49.78027,2
47471,4.7656,49.7819,2
47472,4.76826,49.78254,2
47473,4.76817,49.7825,2
47474,4.76663,49.78114,2
47475,4.76808,49.78246,2
47476,4.76897,49.78073,2
47477,4.76884,49.78053,2
47478,4.76798,49.78242,2
47479,4.76776,49.78235,2
47480,4.76765,49.78232,2
47481,4.76788,49.78239,2
47482,4.76753,49.78229,2
47483,4.76742,49.78226,2
47484,4.76715,49.78223,2
47485,4.76654,49.7823,2
47486,4.76624,49.78233,2
47487,4.76252,49.77653,2
47488,4.76735,49.78288,2
47489,4.76252,49.77653,2
47490,4.76735,49.78288,2
47491,4.76565,49.78219,2
47492,4.76575,49.7821,2
47493,4.76508,49.78168,2
47494,4.76508,49.78168,2
47495,4.76549,49.78197,2
47496,4.76508,49.78168,2
47497,4.76508,49.78168,2
47498,4.7657,49.78183,2
47499,4.76581,49.78176,2
47500,4.7659,49.7817,2
47501,4.76591,49.7817,2
47502,4.76624,49.78188,2
47503,4.76635,49.78194,2
47504,4.77775,49.78143,2
47505,4.76647,49.782,2
47506,4.77775,49.78143,2
47507,4.76658,49.78207,2
47508,4.76671,49.7821,2
47509,4.76686,49.7821,2
47510,4.76596,49.78157,2
47511,4.76589,49.7815,2
47512,4.76582,49.78144,2
47513,4.76573,49.78135,2
47514,4.76538,49.78109,2
47515,4.7647,49.78075,2
47516,4.76521,49.78115,2
47517,4.76513,49.78119,2
47518,4.76504,49.78123,2
47519,4.76487,49.78131,2
47520,4.7649,49.78141,2
47521,4.7651,49.7816,2
47522,4.7653,49.78178,2
47523,4.7654,49.78188,2
47524,4.7654,49.78186,2
47525,4.76528,49.78197,2
47526,4.76557,49.78175,2
47527,4.76507,49.7821,2
47528,4.76523,49.78192,2
47529,4.76518,49.78187,2
47530,4.76513,49.78183,2
47531,4.76503,49.78173,2
47532,4.76508,49.78178,2
47533,4.76498,49.78169,2
47534,4.7697,49.78305,2
47535,4.76493,49.78164,2
47536,4.76488,49.7816,2
47537,4.76508,49.78168,2
47538,4.76483,49.78155,2
47539,4.76472,49.78146,2
47540,4.75264,49.77555,2
47541,4.75264,49.77555,2
47542,4.75264,49.77555,2
47543,4.76458,49.78133,2
47544,4.76445,49.78118,2
47545,4.76441,49.78113,2
47546,4.76432,49.78108,2
47547,4.76423,49.78102,2
47548,4.76555,49.78017,2
47549,4.76457,49.781,2
47550,4.76459,49.78107,2
47551,4.76413,49.78105,2
47552,4.76413,49.78105,2
47553,4.76447,49.78223,2
47554,4.76175,49.78366,2
47555,4.76453,49.7824,2
47556,4.76175,49.78366,2
47557,4.76428,49.78158,2
47558,4.76426,49.78137,2
47559,4.76449,49.78125,2
47560,4.76381,49.78115,2
47561,4.76196,49.78081,2
47562,4.76195,49.78068,2
47563,4.76391,49.78106,2
47564,4.76363,49.78108,2
47565,4.76363,49.78108,2
47566,4.76376,49.78104,2
47567,4.76389,49.781,2
47568,4.76415,49.78092,2
47569,4.76439,49.78207,2
47570,4.76391,49.78106,2
47571,4.76424,49.78049,2
47572,4.76424,49.78049,2
47573,4.76422,49.78047,2
47574,4.76378,49.78014,2
47575,4.76367,49.78005,2
47576,4.76356,49.77997,2
47577,4.76334,49.7798,2
47578,4.76312,49.77964,2
47579,4.7629,49.77947,2
47580,4.76274,49.77939,2
47581,4.76249,49.7793,2
47582,4.7623,49.77917,2
47583,4.76207,49.77853,2
47584,4.76251,49.77915,2
47585,4.76201,49.7777,2
47586,4.76202,49.77885,2
47587,4.76186,49.7785,2
47588,4.76179,49.77786,2
47589,4.76185,49.77763,2
47590,4.76195,49.77738,2
47591,4.76209,49.77716,2
47592,4.76252,49.77653,2
47593,4.76238,49.77672,2
47594,4.76224,49.77694,2
47595,4.76272,49.77636,2
47596,4.76293,49.77619,2
47597,4.76314,49.77603,2
47598,4.76221,49.77729,2
47599,4.76231,49.77712,2
47600,4.76242,49.77695,2
47601,4.76253,49.77679,2
47602,4.76265,49.77662,2
47603,4.76281,49.77647,2
47604,4.76299,49.77633,2
47605,4.76317,49.77618,2
47606,4.76335,49.77604,2
47607,4.76353,49.7759,2
47608,4.76356,49.77569,2
47609,4.76371,49.77575,2
47610,4.76335,49.77586,2
47611,4.76339,49.77661,2
47612,4.76359,49.77575,2
47613,4.76349,49.77599,2
47614,4.76338,49.77622,2
47615,4.76284,49.77741,2
47616,4.76316,49.7767,2
47617,4.76274,49.77764,2
47618,4.76262,49.77808,2
47619,4.76323,49.77798,2
47620,4.76256,49.77829,2
47621,4.76283,49.77766,2
47622,4.76259,49.7785,2
47623,4.76263,49.77869,2
47624,4.76283,49.77766,2
47625,4.447026,49.837872,2
47626,4.44448,49.84626,2
47627,4.44448,49.84626,2
47628,4.447342,49.860196,2
47629,4.447054,49.83788,2
47630,4.4463,49.84372,2
47631,4.4463,49.84372,2
47632,4.4463,49.84372,2
47633,4.44383,49.84727,2
47634,4.44379,49.84735,2
47635,4.443668,49.846329,2
47636,4.44379,49.84735,2
47637,4.443683,49.846679,2
47638,4.443625,49.846949,2
47639,4.443683,49.846679,2
47640,4.443684,49.847379,2
47641,4.44379,49.84735,2
47642,4.44448,49.84626,2
47643,4.44448,49.84626,2
47644,4.44448,49.84626,2
47645,4.44379,49.84735,2
47646,4.44379,49.84735,2
47647,4.443324,49.8484,2
47648,4.448062,49.850115,2
47649,4.444318,49.848257,2
47650,4.443556,49.848307,2
47651,4.443085,49.848665,2
47652,4.44379,49.84735,2
47653,4.443097,49.848952,2
47654,4.443097,49.848952,2
47655,4.443097,49.848952,2
47656,4.447072,49.86038,2
47657,4.447072,49.86038,2
47658,4.448291,49.85929,2
47659,4.447072,49.86038,2
47660,4.44747,49.86085,2
47661,4.44815,49.860577,2
47662,4.44715,49.860927,2
47663,4.44815,49.860577,2
47664,4.44815,49.860577,2
47665,4.446822,49.860726,2
47666,4.446888,49.860653,2
47667,4.443101,49.846365,2
47668,4.447235,49.860305,2
47669,4.444875,49.845948,2
47670,4.447456,49.838188,2
47671,4.4463,49.84372,2
47672,4.4463,49.84372,2
47673,4.4463,49.84372,2
47674,4.44379,49.84735,2
47675,4.44379,49.84735,2
47676,4.44383,49.84727,2
47677,4.447891,49.85971,2
47678,4.44484,49.845769,2
47679,4.37454,49.85081,2
47680,4.39331,49.84738,2
47681,4.41438,49.85382,2
47682,4.4014,49.86285,2
47683,4.401509,49.860624,2
47684,4.399011,49.85931,2
47685,4.393214,49.856147,2
47686,4.36836,49.85427,2
47687,4.389175,49.84453,2
47688,4.38972,49.84459,2
47689,4.390405,49.844384,2
47690,4.38972,49.84459,2
47691,4.390172,49.844819,2
47692,4.38933,49.84679,2
47693,4.39331,49.84738,2
47694,4.38972,49.84459,2
47695,4.391449,49.846163,2
47696,4.3913,49.846947,2
47697,4.38972,49.84459,2
47698,4.39331,49.84738,2
47699,4.38972,49.84459,2
47700,4.39331,49.84738,2
47701,4.38972,49.84459,2
47702,4.38933,49.84679,2
47703,4.38972,49.84459,2
47704,4.39141,49.84908,2
47705,4.38972,49.84459,2
47706,4.390088,49.847192,2
47707,4.3883,49.84473,2
47708,4.389153,49.84674,2
47709,4.3883,49.84473,2
47710,4.3883,49.84473,2
47711,4.38972,49.84459,2
47712,4.38972,49.84459,2
47713,4.3883,49.84473,2
47714,4.3883,49.84473,2
47715,4.3883,49.84473,2
47716,4.37459,49.84913,2
47717,4.387637,49.844287,2
47718,4.36836,49.85427,2
