"ID","Longitude","Latitude","ServiceTime (min)"
34887,4.45188,49.82286,2
34888,4.45322,49.82316,2
34889,4.453033,49.825049,2
34890,4.45188,49.82286,2
34891,4.45819,49.82062,2
34892,4.45188,49.82286,2
34893,4.45126,49.822475,2
34894,4.45257,49.82372,2
34895,4.45188,49.82286,2
34896,4.45188,49.82286,2
34897,4.45106,49.8218,2
34898,4.45106,49.8218,2
34899,4.45188,49.82286,2
34900,4.45188,49.82286,2
34901,4.45188,49.82286,2
34902,4.45188,49.82286,2
34903,4.45188,49.82286,2
34904,4.45188,49.82286,2
34905,4.452277,49.823553,2
34906,4.45257,49.82372,2
34907,4.45106,49.8218,2
34908,4.45127,49.82392,2
34909,4.45127,49.82392,2
34910,4.45127,49.82392,2
34911,4.453083,49.824904,2
34912,4.452765,49.824272,2
34913,4.453097,49.824913,2
34914,4.453097,49.824913,2
34915,4.453042,49.825596,2
34916,4.453042,49.825596,2
34917,4.453042,49.825596,2
34918,4.45106,49.8218,2
34919,4.45289,49.82594,2
34920,4.45123,49.82938,2
34921,4.452268,49.826005,2
34922,4.452151,49.826205,2
34923,4.452786,49.825098,2
34924,4.45106,49.8218,2
34925,4.452786,49.825098,2
34926,4.45106,49.8218,2
34927,4.45257,49.82372,2
34928,4.453165,49.825208,2
34929,4.452955,49.823505,2
34930,4.45322,49.82316,2
34931,4.452944,49.823236,2
34932,4.45322,49.82316,2
34933,4.45322,49.82316,2
34934,4.453949,49.822706,2
34935,4.45322,49.82316,2
34936,4.45819,49.82062,2
34937,4.45819,49.82062,2
34938,4.45819,49.82062,2
34939,4.45819,49.82062,2
34940,4.46481,49.80882,2
34941,4.46481,49.80882,2
34942,4.46481,49.80882,2
34943,4.46481,49.80882,2
34944,4.46481,49.80882,2
34945,4.46481,49.80882,2
34946,4.46481,49.80882,2
34947,4.46481,49.80882,2
34948,4.46481,49.80882,2
34949,4.45923,49.801,2
34950,4.45106,49.8218,2
34951,4.45106,49.8218,2
34952,4.45188,49.82286,2
34953,4.45322,49.82316,2
34954,4.452944,49.823236,2
34955,4.45386,49.82301,2
34956,4.45106,49.8218,2
34957,4.45188,49.82286,2
34958,4.452629,49.824014,2
34959,4.452929,49.823541,2
34960,4.45127,49.82392,2
34961,4.452904,49.82462,2
34962,4.452242,49.826042,2
34963,4.453282,49.823023,2
34964,4.45819,49.82062,2
34965,4.45819,49.82062,2
34966,4.45819,49.82062,2
34967,4.45819,49.82062,2
34968,4.46481,49.80882,2
34969,4.46481,49.80882,2
34970,4.46481,49.80882,2
34971,4.46481,49.80882,2
34972,4.46481,49.80882,2
34973,4.46481,49.80882,2
34974,4.46481,49.80882,2
34975,4.46481,49.80882,2
34976,4.43099,49.79776,2
34977,4.431688,49.797618,2
34978,4.43021,49.79863,2
