"ID","Longitude","Latitude","ServiceTime (min)"
137985,4.72015,49.77577,2
137986,4.72015,49.77577,2
137987,4.72025,49.77589,2
137988,4.72036,49.776,2
137989,4.72073,49.77599,2
137990,4.72036,49.776,2
137991,4.72036,49.776,2
137992,4.72036,49.776,2
137993,4.72036,49.776,2
137994,4.72036,49.776,2
137995,4.71741,49.77809,2
137996,4.72036,49.776,2
137997,4.71966,49.77659,2
137998,4.71966,49.77659,2
137999,4.71966,49.77659,2
138000,4.71966,49.77659,2
138001,4.71966,49.77659,2
138002,4.71918,49.77687,2
138003,4.72065,49.77295,2
138004,4.71918,49.77687,2
138005,4.71918,49.77687,2
138006,4.71918,49.77687,2
138007,4.71918,49.77687,2
138008,4.71918,49.77687,2
138009,4.71823,49.77744,2
138010,4.71823,49.77744,2
138011,4.7187,49.77715,2
138012,4.7187,49.77715,2
138013,4.7187,49.77715,2
138014,4.7187,49.77715,2
138015,4.7187,49.77715,2
138016,4.71741,49.77809,2
138017,4.71741,49.77809,2
138018,4.71741,49.77809,2
138019,4.71741,49.77809,2
138020,4.72012,49.77236,2
138021,4.72012,49.77236,2
138022,4.72012,49.77236,2
138023,4.72012,49.77236,2
138024,4.72012,49.77236,2
138025,4.72016,49.77601,2
138026,4.72012,49.77236,2
138027,4.72012,49.77236,2
138028,4.72031,49.7727,2
138029,4.72031,49.7727,2
138030,4.72037,49.7728,2
138031,4.7204,49.77285,2
138032,4.7204,49.77285,2
138033,4.72046,49.77295,2
138034,4.72046,49.77295,2
138035,4.72046,49.77295,2
138036,4.72046,49.77295,2
138037,4.72046,49.77295,2
138038,4.72046,49.77295,2
138039,4.72046,49.77295,2
138040,4.72005,49.77186,2
138041,4.72046,49.77295,2
138042,4.72046,49.77295,2
138043,4.72048,49.77299,2
138044,4.72048,49.77299,2
138045,4.72048,49.77299,2
138046,4.72051,49.77304,2
138047,4.72051,49.77304,2
138048,4.72034,49.77275,2
138049,4.72055,49.77311,2
138050,4.72055,49.77311,2
138051,4.72055,49.77311,2
138052,4.72055,49.77311,2
138053,4.72055,49.77311,2
138054,4.72065,49.77295,2
138055,4.72029,49.77232,2
138056,4.72065,49.77295,2
138057,4.72062,49.7729,2
138058,4.72062,49.7729,2
138059,4.72059,49.77286,2
138060,4.72059,49.77286,2
138061,4.72059,49.77286,2
138062,4.72057,49.77281,2
138063,4.72057,49.77281,2
138064,4.7201,49.77231,2
