"ID","Longitude","Latitude","ServiceTime (min)"
99390,4.22669,49.75516,2
99391,4.232791,49.759452,2
99392,4.22684,49.75509,2
99393,4.229088,49.756456,2
99394,4.229116,49.756465,2
99395,4.229116,49.756465,2
99396,4.23001,49.757008,2
99397,4.230369,49.757343,2
99398,4.230312,49.75729,2
99399,4.23258,49.75919,2
99400,4.231332,49.758253,2
99401,4.23281,49.75944,2
99402,4.234317,49.760587,2
99403,4.232748,49.759417,2
99404,4.23189,49.758721,2
99405,4.23302,49.759646,2
99406,4.234317,49.760587,2
99407,4.22599,49.76809,2
99408,4.22705,49.76746,2
99409,4.22502,49.76363,2
99410,4.22696,49.76748,2
99411,4.22696,49.76627,2
99412,4.22705,49.76746,2
99413,4.22652,49.76523,2
99414,4.225577,49.764218,2
99415,4.225577,49.764218,2
99416,4.22502,49.76363,2
99417,4.22705,49.76746,2
99418,4.22338,49.76342,2
99419,4.22502,49.76363,2
99420,4.224915,49.76394,2
99421,4.2236,49.7635,2
99422,4.22382,49.76357,2
99423,4.22403,49.76365,2
99424,4.22268,49.76299,2
99425,4.22272,49.76293,2
99426,4.2245,49.76367,2
99427,4.22502,49.76363,2
99428,4.22514,49.76352,2
99429,4.22502,49.76363,2
99430,4.22572,49.7633,2
99431,4.22502,49.76363,2
99432,4.22666,49.7626,2
99433,4.226419,49.762992,2
99434,4.22689,49.76246,2
99435,4.22701,49.76397,2
99436,4.22502,49.76363,2
99437,4.22822,49.76215,2
99438,4.22673,49.76289,2
99439,4.22777,49.7645,2
99440,4.2285,49.76433,2
99441,4.233903,49.760288,2
99442,4.23258,49.75919,2
99443,4.231976,49.758791,2
99444,4.226727,49.755226,2
99445,4.233519,49.760007,2
99446,4.23258,49.75919,2
99447,4.22502,49.76363,2
99448,4.22272,49.76293,2
99449,4.21563,49.76771,2
99450,4.73592,49.85856,2
99451,4.73669,49.85979,2
99452,4.74046,49.86513,2
99453,4.74044,49.86496,2
99454,4.74066,49.86712,2
99455,4.73941,49.86372,2
99456,4.73973,49.86415,2
99457,4.74023,49.86485,2
99458,4.73973,49.86415,2
99459,4.73973,49.86415,2
99460,4.73666,49.85996,2
99461,4.73973,49.86415,2
99462,4.73912,49.86338,2
99463,4.73992,49.86415,2
99464,4.73981,49.86399,2
99465,4.73992,49.86415,2
99466,4.73879,49.86305,2
99467,4.73861,49.8629,2
99468,4.73992,49.86415,2
99469,4.7397,49.86383,2
99470,4.73842,49.86275,2
99471,4.73824,49.86259,2
99472,4.73914,49.86316,2
99473,4.73888,49.86294,2
99474,4.73863,49.86273,2
99475,4.73811,49.8623,2
99476,4.73787,49.86208,2
99477,4.73837,49.86252,2
99478,4.73737,49.8618,2
99479,4.73724,49.86163,2
99480,4.73737,49.8618,2
99481,4.73709,49.86126,2
99482,4.73709,49.86126,2
99483,4.73709,49.86126,2
99484,4.73709,49.86126,2
99485,4.73709,49.86126,2
99486,4.73709,49.86126,2
99487,4.73709,49.86126,2
99488,4.73717,49.86144,2
99489,4.73709,49.86126,2
99490,4.73709,49.86126,2
99491,4.73709,49.86126,2
99492,4.73709,49.86126,2
99493,4.73702,49.86107,2
99494,4.73709,49.86126,2
99495,4.73709,49.86126,2
99496,4.73695,49.86088,2
99497,4.73709,49.86126,2
99498,4.73709,49.86126,2
99499,4.73709,49.86126,2
99500,4.73764,49.86186,2
