"ID","Longitude","Latitude","ServiceTime (min)"
19362,4.71406,49.76916,2
19363,4.7153,49.77137,2
19364,4.71406,49.76916,2
19365,4.7153,49.77137,2
19366,4.7162,49.7687,2
19367,4.71523,49.77124,2
19368,4.71607,49.76855,2
19369,4.71523,49.77124,2
19370,4.71523,49.77124,2
19371,4.71833,49.76923,2
19372,4.71852,49.76928,2
19373,4.71523,49.77124,2
19374,4.71915,49.76876,2
19375,4.71516,49.77111,2
19376,4.71916,49.76931,2
19377,4.71516,49.77111,2
19378,4.71895,49.76926,2
19379,4.71516,49.77111,2
19380,4.71833,49.76911,2
19381,4.71516,49.77111,2
19382,4.71813,49.76906,2
19383,4.71813,49.76906,2
19384,4.71516,49.77111,2
19385,4.71813,49.76906,2
19386,4.7169,49.76875,2
19387,4.71516,49.77111,2
19388,4.71516,49.77111,2
19389,4.71607,49.76855,2
19390,4.71532,49.76839,2
19391,4.71509,49.77099,2
19392,4.71509,49.77099,2
19393,4.71559,49.76826,2
19394,4.71509,49.77099,2
19395,4.71559,49.76826,2
19396,4.71559,49.76826,2
19397,4.71509,49.77099,2
19398,4.71203,49.77003,2
19399,4.71559,49.76826,2
19400,4.71509,49.77099,2
19401,4.71203,49.77003,2
19402,4.71559,49.76826,2
19403,4.71509,49.77099,2
19404,4.71184,49.77012,2
19405,4.71559,49.76826,2
19406,4.71509,49.77099,2
19407,4.71184,49.77012,2
19408,4.71595,49.76809,2
19409,4.71509,49.77099,2
19410,4.71586,49.76813,2
19411,4.71468,49.77022,2
19412,4.71165,49.77022,2
19413,4.71595,49.76809,2
19414,4.71468,49.77022,2
19415,4.71256,49.76989,2
19416,4.71586,49.76813,2
19417,4.71468,49.77022,2
19418,4.71243,49.76996,2
19419,4.71622,49.76796,2
19420,4.71468,49.77022,2
19421,4.71767,49.77204,2
19422,4.71218,49.7701,2
19423,4.71767,49.77204,2
19424,4.71468,49.77022,2
19425,4.71195,49.77022,2
19426,4.71759,49.77189,2
19427,4.71468,49.77022,2
19428,4.71184,49.77027,2
19429,4.7149,49.77081,2
19430,4.7175,49.77174,2
19431,4.71462,49.77011,2
19432,4.70981,49.77127,2
19433,4.71787,49.77204,2
19434,4.71462,49.77011,2
19435,4.71173,49.77033,2
19436,4.71787,49.77204,2
19437,4.71173,49.77033,2
19438,4.71462,49.77011,2
19439,4.70979,49.77128,2
19440,4.7178,49.77192,2
19441,4.7117,49.77104,2
19442,4.71457,49.77003,2
