"ID","Longitude","Latitude","ServiceTime (min)"
7347,4.72636,49.75167,2
7348,4.72636,49.75167,2
7349,4.72636,49.75167,2
7350,4.72698,49.75186,2
7351,4.72698,49.75186,2
7352,4.72698,49.75186,2
7353,4.72681,49.75179,2
7354,4.72665,49.75173,2
7355,4.72665,49.75173,2
7356,4.72649,49.75167,2
7357,4.72649,49.75167,2
7358,4.72633,49.75161,2
7359,4.72633,49.75161,2
7360,4.72617,49.75155,2
7361,4.72601,49.75149,2
7362,4.72601,49.75149,2
7363,4.72601,49.75149,2
7364,4.72601,49.75149,2
7365,4.72588,49.75144,2
7366,4.72567,49.75136,2
7367,4.72556,49.75132,2
7368,4.72556,49.75132,2
7369,4.72524,49.75121,2
7370,4.72524,49.75121,2
7371,4.72514,49.75118,2
7372,4.72514,49.75118,2
7373,4.72514,49.75118,2
7374,4.72503,49.75114,2
7375,4.72497,49.75108,2
7376,4.72533,49.75087,2
7377,4.72533,49.75087,2
7378,4.72511,49.75115,2
7379,4.72534,49.75103,2
7380,4.72556,49.7509,2
7381,4.72579,49.75077,2
7382,4.72551,49.75077,2
7383,4.7257,49.75067,2
7384,4.72563,49.7504,2
7385,4.72552,49.75031,2
7386,4.72541,49.75022,2
7387,4.7253,49.75012,2
7388,4.72514,49.75007,2
7389,4.72496,49.75005,2
7390,4.72478,49.75003,2
7391,4.72478,49.75003,2
7392,4.72477,49.75015,2
7393,4.72518,49.75021,2
7394,4.72531,49.75032,2
7395,4.72544,49.75043,2
7396,4.72558,49.75054,2
7397,4.72558,49.75054,2
7398,4.72558,49.75054,2
7399,4.72558,49.75054,2
7400,4.72558,49.75054,2
7401,4.72558,49.75054,2
7402,4.72558,49.75054,2
7403,4.72575,49.75049,2
7404,4.72586,49.75059,2
7405,4.72586,49.75059,2
7406,4.72586,49.75059,2
7407,4.72586,49.75059,2
7408,4.72586,49.75059,2
7409,4.72586,49.75059,2
7410,4.72586,49.75059,2
7411,4.72586,49.75059,2
7412,4.72603,49.75092,2
7413,4.72613,49.75101,2
7414,4.7263,49.75121,2
7415,4.72611,49.75131,2
7416,4.72642,49.75108,2
7417,4.72622,49.7509,2
7418,4.72622,49.7509,2
7419,4.72622,49.7509,2
7420,4.72585,49.75059,2
7421,4.72597,49.75053,2
7422,4.72597,49.75053,2
7423,4.72609,49.75047,2
7424,4.72621,49.75041,2
7425,4.7263,49.75034,2
7426,4.72599,49.7501,2
7427,4.72584,49.74998,2
7428,4.72553,49.74975,2
7429,4.72537,49.74963,2
7430,4.72514,49.74966,2
7431,4.7249,49.7497,2
7432,4.72509,49.74955,2
7433,4.72532,49.74951,2
7434,4.72552,49.74955,2
7435,4.72568,49.74967,2
7436,4.72583,49.74979,2
7437,4.72598,49.7499,2
7438,4.72614,49.75002,2
7439,4.72629,49.75014,2
7440,4.72644,49.75026,2
7441,4.72633,49.75035,2
7442,4.72707,49.75098,2
7443,4.72707,49.75098,2
7444,4.72734,49.75087,2
7445,4.72734,49.75087,2
