"ID","Longitude","Latitude","ServiceTime (min)"
163653,4.72632,49.75952,2
163654,4.72632,49.75952,2
163655,4.72632,49.75952,2
163656,4.72632,49.75952,2
163657,4.72632,49.75952,2
163658,4.72632,49.75952,2
163659,4.72632,49.75952,2
163660,4.72632,49.75952,2
163661,4.72148,49.76101,2
163662,4.72121,49.76088,2
163663,4.72121,49.76088,2
163664,4.72121,49.76088,2
163665,4.72121,49.76088,2
163666,4.72121,49.76088,2
163667,4.72121,49.76088,2
163668,4.72121,49.76088,2
163669,4.72121,49.76088,2
163670,4.72121,49.76088,2
163671,4.72121,49.76088,2
163672,4.72121,49.76088,2
163673,4.72121,49.76088,2
163674,4.72121,49.76088,2
163675,4.72121,49.76088,2
163676,4.7212,49.76073,2
163677,4.7212,49.76073,2
163678,4.7212,49.76073,2
163679,4.7212,49.76073,2
163680,4.7212,49.76073,2
163681,4.7212,49.76073,2
163682,4.7212,49.76073,2
163683,4.7212,49.76073,2
163684,4.7212,49.76073,2
163685,4.7212,49.76073,2
163686,4.7212,49.76073,2
163687,4.7212,49.76073,2
163688,4.7212,49.76058,2
163689,4.7212,49.76058,2
163690,4.7212,49.76058,2
163691,4.7212,49.76058,2
163692,4.7212,49.76058,2
163693,4.7212,49.76058,2
163694,4.7212,49.76058,2
163695,4.7212,49.76058,2
163696,4.7212,49.76058,2
163697,4.7212,49.76058,2
163698,4.7212,49.76058,2
163699,4.7212,49.76058,2
163700,4.72119,49.76043,2
163701,4.72119,49.76043,2
163702,4.72119,49.76043,2
163703,4.72119,49.76043,2
163704,4.72119,49.76043,2
163705,4.72119,49.76043,2
163706,4.72119,49.76043,2
163707,4.72119,49.76043,2
163708,4.72119,49.76043,2
163709,4.72119,49.76043,2
163710,4.72119,49.76043,2
163711,4.72119,49.76043,2
163712,4.72119,49.76043,2
163713,4.72119,49.76043,2
163714,4.72118,49.76028,2
163715,4.72118,49.76028,2
163716,4.72118,49.76028,2
163717,4.72118,49.76028,2
163718,4.72118,49.76028,2
163719,4.72118,49.76028,2
163720,4.72118,49.76028,2
163721,4.72118,49.76028,2
163722,4.72554,49.76107,2
163723,4.72118,49.76028,2
163724,4.72554,49.76107,2
163725,4.72118,49.76028,2
163726,4.72554,49.76107,2
163727,4.72118,49.76028,2
163728,4.71836,49.76139,2
163729,4.72554,49.76107,2
163730,4.71836,49.76139,2
163731,4.72118,49.76028,2
163732,4.72118,49.76028,2
163733,4.71689,49.76145,2
163734,4.72118,49.76028,2
163735,4.71689,49.76145,2
163736,4.71708,49.76139,2
163737,4.72118,49.76013,2
163738,4.71708,49.76139,2
163739,4.7172,49.76139,2
163740,4.72118,49.76013,2
163741,4.7172,49.76139,2
163742,4.7172,49.76139,2
163743,4.72118,49.76013,2
163744,4.71784,49.76136,2
163745,4.71784,49.76136,2
163746,4.72118,49.76013,2
163747,4.71855,49.7612,2
163748,4.72118,49.76013,2
163749,4.71855,49.7612,2
163750,4.71866,49.76117,2
163751,4.72118,49.76013,2
163752,4.71866,49.76117,2
163753,4.72118,49.76013,2
163754,4.71889,49.76109,2
163755,4.71843,49.76124,2
163756,4.72118,49.76013,2
163757,4.71843,49.76124,2
163758,4.71843,49.76124,2
163759,4.72118,49.76013,2
163760,4.7228,49.75857,2
163761,4.72118,49.76013,2
163762,4.72552,49.75859,2
163763,4.72118,49.76013,2
163764,4.72665,49.75891,2
163765,4.72118,49.76013,2
163766,4.72583,49.76049,2
163767,4.72118,49.76013,2
163768,4.72118,49.76013,2
163769,4.72121,49.76088,2
163770,4.72117,49.75997,2
163771,4.7212,49.76073,2
163772,4.7191,49.76014,2
163773,4.72117,49.75997,2
163774,4.71836,49.76139,2
163775,4.7212,49.76058,2
163776,4.72117,49.75997,2
163777,4.71836,49.76139,2
163778,4.72119,49.76043,2
163779,4.72119,49.76043,2
163780,4.72117,49.75997,2
163781,4.71836,49.76139,2
163782,4.72118,49.76028,2
163783,4.71836,49.76139,2
163784,4.72118,49.76028,2
163785,4.72117,49.75997,2
163786,4.71836,49.76139,2
163787,4.72118,49.76013,2
163788,4.72117,49.75997,2
163789,4.71836,49.76139,2
163790,4.72117,49.75997,2
163791,4.72117,49.75997,2
163792,4.71836,49.76139,2
163793,4.72117,49.75997,2
163794,4.71765,49.76148,2
163795,4.72117,49.75982,2
163796,4.72117,49.75997,2
163797,4.71765,49.76148,2
163798,4.72117,49.75997,2
163799,4.7174,49.76149,2
163800,4.7174,49.76149,2
163801,4.72134,49.75965,2
163802,4.72117,49.75997,2
163803,4.7174,49.76149,2
163804,4.7174,49.76149,2
163805,4.72117,49.75997,2
163806,4.7174,49.76149,2
163807,4.72131,49.75948,2
163808,4.7174,49.76149,2
163809,4.72117,49.75997,2
163810,4.72128,49.7593,2
163811,4.7174,49.76149,2
163812,4.72117,49.75997,2
163813,4.7174,49.76149,2
163814,4.72148,49.76095,2
163815,4.72117,49.75982,2
163816,4.72259,49.75877,2
163817,4.71715,49.76151,2
163818,4.72117,49.75982,2
163819,4.7174,49.76149,2
163820,4.72267,49.75895,2
163821,4.72117,49.75982,2
163822,4.71694,49.76143,2
163823,4.72274,49.75913,2
163824,4.71649,49.76128,2
163825,4.72117,49.75982,2
163826,4.71689,49.76145,2
163827,4.72281,49.75932,2
163828,4.72117,49.75982,2
163829,4.72288,49.7595,2
163830,4.71715,49.76151,2
163831,4.72117,49.75982,2
163832,4.71689,49.76145,2
163833,4.72296,49.75968,2
163834,4.71649,49.76128,2
163835,4.72117,49.75982,2
163836,4.71689,49.76145,2
163837,4.72303,49.75987,2
163838,4.71689,49.76145,2
163839,4.71855,49.7612,2
163840,4.72117,49.75982,2
163841,4.7231,49.76005,2
163842,4.71708,49.76139,2
163843,4.72117,49.75982,2
163844,4.71708,49.76139,2
163845,4.72312,49.76024,2
163846,4.71708,49.76139,2
163847,4.72117,49.75982,2
163848,4.71708,49.76139,2
163849,4.72312,49.76024,2
163850,4.7172,49.76139,2
163851,4.72117,49.75982,2
163852,4.7172,49.76139,2
163853,4.7172,49.76139,2
163854,4.72117,49.75982,2
163855,4.71733,49.76138,2
163856,4.7172,49.76139,2
163857,4.71733,49.76138,2
163858,4.72117,49.75982,2
163859,4.7172,49.76139,2
163860,4.71771,49.76136,2
163861,4.72117,49.75982,2
163862,4.71796,49.76135,2
163863,4.71796,49.76135,2
163864,4.72134,49.75965,2
163865,4.71796,49.76135,2
163866,4.72134,49.75965,2
163867,4.71796,49.76135,2
163868,4.71809,49.76134,2
163869,4.72134,49.75965,2
163870,4.71796,49.76135,2
163871,4.71784,49.76136,2
163872,4.72134,49.75965,2
163873,4.71784,49.76136,2
163874,4.71796,49.76135,2
163875,4.72134,49.75965,2
163876,4.71796,49.76135,2
163877,4.72134,49.75965,2
163878,4.71796,49.76135,2
163879,4.72134,49.75965,2
163880,4.71796,49.76135,2
163881,4.72134,49.75965,2
163882,4.71821,49.76131,2
163883,4.71821,49.76131,2
163884,4.72134,49.75965,2
163885,4.71821,49.76131,2
163886,4.71832,49.76128,2
163887,4.72134,49.75965,2
163888,4.71832,49.76128,2
163889,4.72134,49.75965,2
163890,4.71832,49.76128,2
163891,4.72131,49.75948,2
163892,4.71832,49.76128,2
163893,4.72131,49.75948,2
163894,4.71832,49.76128,2
163895,4.72131,49.75948,2
163896,4.71832,49.76128,2
163897,4.71832,49.76128,2
163898,4.72131,49.75948,2
163899,4.71855,49.7612,2
163900,4.72131,49.75948,2
163901,4.71855,49.7612,2
163902,4.71855,49.7612,2
163903,4.72131,49.75948,2
163904,4.71855,49.7612,2
163905,4.71866,49.76117,2
163906,4.72131,49.75948,2
163907,4.71866,49.76117,2
163908,4.71866,49.76117,2
163909,4.72131,49.75948,2
163910,4.71866,49.76117,2
163911,4.71866,49.76117,2
163912,4.72131,49.75948,2
163913,4.71889,49.76109,2
163914,4.72131,49.75948,2
163915,4.71889,49.76109,2
163916,4.72128,49.7593,2
163917,4.71889,49.76109,2
163918,4.72128,49.7593,2
163919,4.71889,49.76109,2
163920,4.72128,49.7593,2
163921,4.71889,49.76109,2
163922,4.72128,49.7593,2
163923,4.71889,49.76109,2
163924,4.72128,49.7593,2
163925,4.71889,49.76109,2
163926,4.72128,49.7593,2
163927,4.71889,49.76109,2
163928,4.72128,49.7593,2
163929,4.71889,49.76109,2
163930,4.72128,49.7593,2
163931,4.71889,49.76109,2
163932,4.72128,49.7593,2
163933,4.71889,49.76109,2
163934,4.71895,49.76067,2
163935,4.71874,49.76067,2
163936,4.72128,49.7593,2
163937,4.71874,49.76067,2
163938,4.71864,49.76067,2
163939,4.72259,49.75877,2
163940,4.71864,49.76067,2
163941,4.71864,49.76067,2
163942,4.72259,49.75877,2
163943,4.71854,49.76067,2
163944,4.72259,49.75877,2
163945,4.71854,49.76067,2
163946,4.72259,49.75877,2
163947,4.71854,49.76067,2
163948,4.72259,49.75877,2
163949,4.71844,49.76068,2
163950,4.72259,49.75877,2
163951,4.71773,49.76086,2
163952,4.72259,49.75877,2
163953,4.71832,49.76068,2
163954,4.71832,49.76068,2
163955,4.72259,49.75877,2
163956,4.71832,49.76068,2
163957,4.71832,49.76068,2
163958,4.72259,49.75877,2
163959,4.71832,49.76068,2
163960,4.72259,49.75877,2
163961,4.71832,49.76068,2
163962,4.71832,49.76068,2
163963,4.72259,49.75877,2
163964,4.71832,49.76068,2
163965,4.71832,49.76068,2
163966,4.72259,49.75877,2
163967,4.71764,49.76089,2
163968,4.71797,49.7607,2
163969,4.72259,49.75877,2
163970,4.71787,49.7607,2
163971,4.72259,49.75877,2
163972,4.71767,49.7607,2
163973,4.71767,49.7607,2
163974,4.72259,49.75877,2
163975,4.72259,49.75877,2
163976,4.71757,49.7607,2
163977,4.72267,49.75895,2
163978,4.71757,49.7607,2
163979,4.72267,49.75895,2
163980,4.71747,49.7607,2
163981,4.72267,49.75895,2
163982,4.71757,49.7607,2
163983,4.72267,49.75895,2
163984,4.71757,49.7607,2
163985,4.72267,49.75895,2
163986,4.71757,49.7607,2
163987,4.72267,49.75895,2
163988,4.71737,49.7607,2
163989,4.72267,49.75895,2
163990,4.72267,49.75895,2
163991,4.71737,49.7607,2
163992,4.72267,49.75895,2
163993,4.71727,49.7607,2
163994,4.72267,49.75895,2
163995,4.71727,49.7607,2
163996,4.72267,49.75895,2
163997,4.71727,49.7607,2
163998,4.72267,49.75895,2
163999,4.71727,49.7607,2
164000,4.72267,49.75895,2
164001,4.71727,49.7607,2
164002,4.72267,49.75895,2
164003,4.71727,49.7607,2
164004,4.72267,49.75895,2
164005,4.71727,49.7607,2
164006,4.72267,49.75895,2
164007,4.71727,49.7607,2
164008,4.72274,49.75913,2
164009,4.71727,49.7607,2
164010,4.72274,49.75913,2
164011,4.71727,49.7607,2
164012,4.72274,49.75913,2
164013,4.71727,49.7607,2
164014,4.72274,49.75913,2
164015,4.72274,49.75913,2
164016,4.71727,49.7607,2
164017,4.72274,49.75913,2
164018,4.71715,49.76071,2
164019,4.72274,49.75913,2
164020,4.71704,49.76072,2
164021,4.72274,49.75913,2
164022,4.72274,49.75913,2
164023,4.71661,49.76075,2
164024,4.72274,49.75913,2
164025,4.71661,49.76075,2
164026,4.71661,49.76075,2
164027,4.72274,49.75913,2
164028,4.71661,49.76075,2
164029,4.72274,49.75913,2
164030,4.71661,49.76075,2
164031,4.72281,49.75932,2
164032,4.71661,49.76075,2
164033,4.72281,49.75932,2
164034,4.71661,49.76075,2
164035,4.72281,49.75932,2
164036,4.71661,49.76075,2
164037,4.72281,49.75932,2
164038,4.71654,49.76076,2
164039,4.72281,49.75932,2
164040,4.71654,49.76076,2
164041,4.71654,49.76076,2
164042,4.72281,49.75932,2
164043,4.71654,49.76076,2
164044,4.71654,49.76076,2
164045,4.72281,49.75932,2
164046,4.71648,49.76078,2
164047,4.71641,49.76079,2
164048,4.72281,49.75932,2
164049,4.71641,49.76079,2
164050,4.71641,49.76079,2
