"ID","Longitude","Latitude","ServiceTime (min)"
58685,4.69954,49.7762,2
58686,4.70958,49.77129,2
58687,4.69974,49.7761,2
58688,4.69995,49.776,2
58689,4.70036,49.7758,2
58690,4.70015,49.7759,2
58691,4.70036,49.7758,2
58692,4.70036,49.7758,2
58693,4.70076,49.7756,2
58694,4.70097,49.7755,2
58695,4.70117,49.77541,2
58696,4.70138,49.77531,2
58697,4.70178,49.77511,2
58698,4.70199,49.77501,2
58699,4.70199,49.77501,2
58700,4.70238,49.77479,2
58701,4.70219,49.7749,2
58702,4.70261,49.77468,2
58703,4.70282,49.77458,2
58704,4.7045,49.77376,2
58705,4.70375,49.77566,2
58706,4.70402,49.77619,2
58707,4.70394,49.77611,2
58708,4.70387,49.77603,2
58709,4.7038,49.77595,2
58710,4.70372,49.77587,2
58711,4.70365,49.77579,2
58712,4.70357,49.77572,2
58713,4.70312,49.77518,2
58714,4.7049,49.77684,2
58715,4.70451,49.77647,2
58716,4.70408,49.77603,2
58717,4.70382,49.77576,2
58718,4.70366,49.77558,2
58719,4.7036,49.7755,2
58720,4.70353,49.77543,2
58721,4.70347,49.77535,2
58722,4.70341,49.77528,2
58723,4.70334,49.7752,2
58724,4.70328,49.77513,2
58725,4.70322,49.77505,2
58726,4.70315,49.77498,2
58727,4.70309,49.7749,2
58728,4.70303,49.77483,2
58729,4.70297,49.77475,2
58730,4.7029,49.77468,2
58731,4.70409,49.77545,2
58732,4.70448,49.77537,2
58733,4.7043,49.77544,2
58734,4.70411,49.77551,2
58735,4.70393,49.77559,2
58736,4.70441,49.77527,2
58737,4.70434,49.7752,2
58738,4.70427,49.77512,2
58739,4.70421,49.77505,2
58740,4.70414,49.77497,2
58741,4.70407,49.77489,2
58742,4.704,49.77482,2
58743,4.70393,49.77474,2
58744,4.70386,49.77465,2
58745,4.70379,49.77457,2
58746,4.70371,49.77449,2
58747,4.70364,49.7744,2
58748,4.70357,49.77432,2
58749,4.70098,49.77564,2
58750,4.70098,49.77564,2
58751,4.70098,49.77564,2
58752,4.7117,49.77562,2
58753,4.70098,49.77564,2
58754,4.7117,49.77562,2
58755,4.70098,49.77564,2
58756,4.7117,49.77562,2
58757,4.70098,49.77564,2
58758,4.71043,49.77598,2
58759,4.70098,49.77564,2
58760,4.71043,49.77598,2
58761,4.70098,49.77564,2
58762,4.7117,49.77562,2
58763,4.71038,49.77587,2
58764,4.70098,49.77564,2
58765,4.71038,49.77587,2
58766,4.70098,49.77564,2
58767,4.71038,49.77587,2
58768,4.71038,49.77587,2
58769,4.70098,49.77564,2
58770,4.71038,49.77587,2
58771,4.71038,49.77587,2
58772,4.70098,49.77564,2
58773,4.71038,49.77587,2
58774,4.71038,49.77587,2
58775,4.70098,49.77564,2
58776,4.71038,49.77587,2
58777,4.71038,49.77587,2
58778,4.70098,49.77564,2
