"ID","Longitude","Latitude","ServiceTime (min)"
134214,4.72187,49.77522,2
134215,4.72203,49.77453,2
134216,4.72203,49.77453,2
134217,4.72187,49.77522,2
134218,4.72158,49.77464,2
134219,4.72187,49.77522,2
134220,4.72158,49.77464,2
134221,4.72181,49.77458,2
134222,4.72187,49.77522,2
134223,4.72181,49.77458,2
134224,4.72187,49.77522,2
134225,4.72181,49.77458,2
134226,4.72187,49.77522,2
134227,4.72187,49.77522,2
134228,4.72181,49.77458,2
134229,4.72187,49.77522,2
134230,4.72181,49.77458,2
134231,4.72187,49.77522,2
134232,4.72181,49.77458,2
134233,4.72191,49.77528,2
134234,4.72181,49.77458,2
134235,4.7175,49.77644,2
134236,4.72181,49.77458,2
134237,4.71836,49.77613,2
134238,4.72181,49.77458,2
134239,4.72181,49.77458,2
134240,4.71863,49.77599,2
134241,4.72245,49.77441,2
134242,4.71863,49.77599,2
134243,4.72245,49.77441,2
134244,4.71863,49.77599,2
134245,4.72251,49.77451,2
134246,4.72251,49.77451,2
134247,4.71863,49.77599,2
134248,4.71863,49.77599,2
134249,4.72256,49.7746,2
134250,4.71863,49.77599,2
134251,4.71863,49.77599,2
134252,4.72256,49.7746,2
134253,4.71863,49.77599,2
134254,4.72256,49.7746,2
134255,4.71863,49.77599,2
134256,4.72256,49.7746,2
134257,4.71863,49.77599,2
134258,4.71863,49.77599,2
134259,4.72256,49.7746,2
134260,4.71863,49.77599,2
134261,4.71863,49.77599,2
134262,4.72267,49.77479,2
134263,4.71863,49.77599,2
134264,4.72273,49.77488,2
134265,4.71849,49.77606,2
134266,4.72273,49.77488,2
134267,4.7189,49.77585,2
134268,4.7189,49.77585,2
134269,4.7189,49.77585,2
134270,4.72273,49.77488,2
134271,4.7189,49.77585,2
134272,4.71863,49.77599,2
134273,4.72273,49.77488,2
134274,4.7189,49.77585,2
134275,4.72273,49.77488,2
134276,4.7191,49.76014,2
134277,4.72273,49.77488,2
134278,4.7189,49.77585,2
134279,4.72273,49.77488,2
134280,4.7189,49.77585,2
134281,4.72273,49.77488,2
134282,4.72273,49.77488,2
134283,4.7189,49.77585,2
134284,4.72273,49.77488,2
134285,4.7189,49.77585,2
134286,4.72273,49.77488,2
134287,4.7189,49.77585,2
134288,4.72273,49.77488,2
134289,4.71904,49.77578,2
134290,4.72273,49.77488,2
134291,4.72273,49.77488,2
134292,4.71904,49.77578,2
134293,4.72273,49.77488,2
134294,4.71904,49.77578,2
134295,4.72273,49.77488,2
134296,4.72278,49.77498,2
134297,4.71904,49.77578,2
134298,4.72278,49.77498,2
134299,4.71904,49.77578,2
134300,4.72278,49.77498,2
134301,4.72278,49.77498,2
134302,4.71904,49.77578,2
134303,4.72284,49.77507,2
134304,4.71904,49.77578,2
134305,4.72284,49.77507,2
134306,4.72284,49.77507,2
134307,4.7181,49.7761,2
134308,4.72284,49.77507,2
134309,4.7181,49.7761,2
134310,4.7181,49.7761,2
134311,4.72289,49.77517,2
134312,4.7181,49.7761,2
134313,4.72289,49.77517,2
134314,4.71787,49.77587,2
134315,4.72289,49.77517,2
134316,4.71775,49.77576,2
134317,4.71775,49.77576,2
134318,4.72289,49.77517,2
134319,4.71775,49.77576,2
134320,4.71775,49.77576,2
134321,4.72289,49.77517,2
134322,4.71775,49.77576,2
134323,4.71775,49.77576,2
134324,4.72289,49.77517,2
134325,4.71764,49.77565,2
134326,4.71764,49.77565,2
134327,4.72289,49.77517,2
134328,4.71752,49.77554,2
134329,4.72289,49.77517,2
134330,4.71752,49.77554,2
134331,4.72295,49.77526,2
134332,4.71752,49.77554,2
134333,4.72295,49.77526,2
134334,4.71752,49.77554,2
134335,4.72295,49.77526,2
134336,4.71752,49.77554,2
134337,4.71752,49.77554,2
134338,4.723,49.77535,2
134339,4.71742,49.77542,2
134340,4.723,49.77535,2
134341,4.71742,49.77542,2
134342,4.723,49.77535,2
134343,4.71735,49.77532,2
134344,4.723,49.77535,2
134345,4.71735,49.77532,2
134346,4.71735,49.77532,2
134347,4.723,49.77535,2
134348,4.71735,49.77532,2
134349,4.71735,49.77532,2
134350,4.72283,49.77539,2
134351,4.71735,49.77532,2
134352,4.72283,49.77539,2
134353,4.71735,49.77532,2
134354,4.72283,49.77539,2
134355,4.71735,49.77532,2
134356,4.72283,49.77539,2
134357,4.71735,49.77532,2
134358,4.71735,49.77532,2
134359,4.72283,49.77539,2
134360,4.71735,49.77532,2
134361,4.72277,49.77529,2
134362,4.71735,49.77532,2
134363,4.72271,49.77518,2
134364,4.72271,49.77518,2
134365,4.71735,49.77532,2
134366,4.72271,49.77518,2
134367,4.72271,49.77518,2
134368,4.71735,49.77532,2
134369,4.72271,49.77518,2
134370,4.71735,49.77532,2
134371,4.72271,49.77518,2
134372,4.72271,49.77518,2
134373,4.71735,49.77532,2
134374,4.72271,49.77518,2
134375,4.71735,49.77532,2
134376,4.72271,49.77518,2
134377,4.71735,49.77532,2
134378,4.72271,49.77518,2
134379,4.72271,49.77518,2
134380,4.71735,49.77532,2
134381,4.72265,49.77508,2
134382,4.71735,49.77532,2
134383,4.72265,49.77508,2
134384,4.72265,49.77508,2
134385,4.71735,49.77532,2
134386,4.72265,49.77508,2
134387,4.71735,49.77532,2
134388,4.72265,49.77508,2
134389,4.71735,49.77532,2
134390,4.71735,49.77532,2
134391,4.72253,49.77487,2
134392,4.72253,49.77487,2
134393,4.71735,49.77532,2
134394,4.72253,49.77487,2
134395,4.71735,49.77532,2
134396,4.72253,49.77487,2
134397,4.71735,49.77532,2
134398,4.72253,49.77487,2
134399,4.71735,49.77532,2
134400,4.72247,49.77477,2
134401,4.72289,49.77423,2
134402,4.71735,49.77532,2
134403,4.72289,49.77423,2
134404,4.71735,49.77532,2
134405,4.72241,49.77467,2
134406,4.72289,49.77423,2
134407,4.72289,49.77423,2
134408,4.71735,49.77532,2
134409,4.72241,49.77467,2
134410,4.72289,49.77423,2
134411,4.72289,49.77423,2
134412,4.71727,49.77521,2
134413,4.72241,49.77467,2
134414,4.72278,49.77498,2
134415,4.71727,49.77521,2
134416,4.72241,49.77467,2
134417,4.71727,49.77521,2
134418,4.71727,49.77521,2
134419,4.72247,49.77477,2
134420,4.72117,49.77398,2
134421,4.72101,49.77476,2
134422,4.71727,49.77521,2
134423,4.72235,49.77456,2
134424,4.71727,49.77521,2
134425,4.72127,49.77471,2
134426,4.71863,49.77599,2
134427,4.71727,49.77521,2
134428,4.72101,49.77476,2
134429,4.71727,49.77521,2
134430,4.72101,49.77476,2
134431,4.71727,49.77521,2
134432,4.72101,49.77476,2
134433,4.72081,49.77546,2
134434,4.72023,49.77222,2
134435,4.71727,49.77521,2
134436,4.72101,49.77476,2
134437,4.71727,49.77521,2
134438,4.72101,49.77476,2
134439,4.71727,49.77521,2
134440,4.72101,49.77476,2
134441,4.71727,49.77521,2
134442,4.72101,49.77476,2
134443,4.71727,49.77521,2
134444,4.72068,49.77483,2
134445,4.71727,49.77521,2
134446,4.72068,49.77483,2
134447,4.71936,49.77511,2
134448,4.71716,49.77478,2
134449,4.71936,49.77511,2
134450,4.71716,49.77478,2
134451,4.71936,49.77511,2
134452,4.71716,49.77478,2
134453,4.71936,49.77511,2
134454,4.71716,49.77478,2
134455,4.71912,49.77516,2
134456,4.71716,49.77478,2
134457,4.71912,49.77516,2
134458,4.71716,49.77478,2
134459,4.71936,49.77511,2
134460,4.71716,49.77478,2
134461,4.72182,49.77548,2
134462,4.7203,49.77479,2
134463,4.71716,49.77478,2
134464,4.7203,49.77479,2
134465,4.71727,49.77493,2
134466,4.7203,49.77479,2
134467,4.71727,49.77493,2
134468,4.7203,49.77479,2
134469,4.71727,49.77493,2
134470,4.7203,49.77479,2
134471,4.71727,49.77493,2
134472,4.7203,49.77479,2
134473,4.71727,49.77493,2
134474,4.7203,49.77479,2
134475,4.71727,49.77493,2
134476,4.7203,49.77479,2
134477,4.71727,49.77493,2
134478,4.7203,49.77479,2
134479,4.71727,49.77493,2
134480,4.7203,49.77479,2
134481,4.71747,49.77522,2
134482,4.72016,49.77482,2
134483,4.71863,49.77599,2
134484,4.71747,49.77522,2
134485,4.72016,49.77482,2
134486,4.72194,49.77535,2
134487,4.72202,49.77548,2
134488,4.71747,49.77522,2
134489,4.72016,49.77482,2
134490,4.72016,49.77482,2
134491,4.72202,49.77548,2
134492,4.71747,49.77522,2
134493,4.72182,49.77548,2
134494,4.72016,49.77482,2
134495,4.72182,49.77548,2
134496,4.71747,49.77522,2
134497,4.72016,49.77482,2
134498,4.7218,49.77543,2
134499,4.72016,49.77482,2
134500,4.7218,49.77543,2
134501,4.71747,49.77522,2
134502,4.72016,49.77482,2
134503,4.71747,49.77522,2
134504,4.72016,49.77482,2
134505,4.72177,49.77537,2
134506,4.72174,49.77532,2
134507,4.72016,49.77482,2
134508,4.72165,49.77517,2
134509,4.71661,49.77456,2
134510,4.72162,49.77512,2
134511,4.72295,49.77526,2
134512,4.72003,49.77485,2
134513,4.72162,49.77512,2
134514,4.71661,49.77456,2
134515,4.72159,49.77507,2
134516,4.72003,49.77485,2
134517,4.71661,49.77456,2
134518,4.72154,49.77496,2
134519,4.72003,49.77485,2
134520,4.71661,49.77456,2
134521,4.72151,49.77491,2
134522,4.72003,49.77485,2
134523,4.71661,49.77456,2
134524,4.72148,49.77486,2
134525,4.72003,49.77485,2
134526,4.71661,49.77456,2
134527,4.72148,49.77486,2
134528,4.72003,49.77485,2
134529,4.72145,49.77481,2
134530,4.71661,49.77456,2
134531,4.72003,49.77485,2
134532,4.72142,49.77476,2
134533,4.71661,49.77456,2
134534,4.72003,49.77485,2
134535,4.72142,49.77476,2
134536,4.71661,49.77456,2
134537,4.72139,49.77471,2
134538,4.72003,49.77485,2
134539,4.72136,49.77466,2
134540,4.71661,49.77456,2
134541,4.72003,49.77485,2
134542,4.72136,49.77466,2
134543,4.71661,49.77456,2
134544,4.72133,49.77461,2
134545,4.71957,49.77431,2
134546,4.71661,49.77456,2
134547,4.7213,49.77455,2
134548,4.71957,49.77431,2
134549,4.71661,49.77456,2
134550,4.72127,49.7745,2
134551,4.71957,49.77431,2
134552,4.71661,49.77456,2
134553,4.72124,49.77444,2
134554,4.71957,49.77431,2
134555,4.72121,49.77439,2
134556,4.71661,49.77456,2
134557,4.72118,49.77434,2
134558,4.71957,49.77431,2
134559,4.72115,49.77428,2
