"ID","Longitude","Latitude","ServiceTime (min)"
157549,4.72633,49.75119,2
157550,4.72633,49.75119,2
157551,4.72001,49.76042,2
157552,4.71991,49.7605,2
157553,4.71991,49.7605,2
157554,4.72042,49.75967,2
157555,4.72068,49.75948,2
157556,4.72078,49.7594,2
157557,4.72088,49.75933,2
157558,4.71967,49.75959,2
157559,4.71967,49.75959,2
157560,4.71967,49.75959,2
157561,4.71967,49.75959,2
157562,4.71967,49.75959,2
157563,4.71967,49.75959,2
157564,4.71967,49.75959,2
157565,4.71967,49.75959,2
157566,4.71967,49.75959,2
157567,4.71967,49.75959,2
157568,4.71989,49.75927,2
157569,4.71989,49.75927,2
157570,4.71989,49.75927,2
157571,4.71989,49.75927,2
157572,4.71989,49.75927,2
157573,4.71989,49.75927,2
157574,4.71989,49.75927,2
157575,4.71989,49.75927,2
157576,4.71989,49.75927,2
157577,4.71989,49.75927,2
157578,4.71902,49.76123,2
157579,4.71992,49.7591,2
157580,4.71992,49.7591,2
157581,4.71992,49.7591,2
157582,4.71992,49.7591,2
157583,4.71992,49.7591,2
157584,4.71992,49.7591,2
157585,4.71992,49.7591,2
157586,4.71992,49.7591,2
157587,4.71992,49.7591,2
157588,4.71992,49.7591,2
157589,4.71992,49.7591,2
157590,4.71996,49.75893,2
157591,4.71996,49.75893,2
157592,4.71996,49.75893,2
157593,4.71996,49.75893,2
157594,4.71996,49.75893,2
157595,4.71996,49.75893,2
157596,4.71996,49.75893,2
157597,4.71996,49.75893,2
157598,4.71996,49.75893,2
157599,4.71996,49.75893,2
157600,4.72011,49.75875,2
157601,4.72011,49.75875,2
157602,4.72011,49.75875,2
157603,4.72011,49.75875,2
157604,4.72011,49.75875,2
157605,4.72011,49.75875,2
157606,4.72011,49.75875,2
157607,4.72011,49.75875,2
157608,4.72011,49.75875,2
157609,4.72011,49.75875,2
157610,4.72038,49.75867,2
157611,4.72038,49.75867,2
157612,4.72038,49.75867,2
157613,4.72038,49.75867,2
157614,4.72038,49.75867,2
157615,4.72038,49.75867,2
157616,4.72038,49.75867,2
157617,4.71901,49.76069,2
157618,4.72038,49.75867,2
157619,4.71901,49.76069,2
157620,4.71901,49.76069,2
157621,4.72038,49.75867,2
157622,4.71901,49.76069,2
157623,4.72038,49.75867,2
157624,4.71901,49.76069,2
157625,4.71993,49.76001,2
157626,4.71993,49.76001,2
157627,4.71993,49.76001,2
157628,4.71993,49.76001,2
157629,4.71993,49.76001,2
157630,4.71993,49.76001,2
157631,4.71993,49.76001,2
157632,4.71993,49.76001,2
157633,4.71993,49.76001,2
157634,4.71993,49.76001,2
157635,4.71971,49.75988,2
157636,4.71971,49.75988,2
157637,4.71971,49.75988,2
157638,4.71971,49.75988,2
157639,4.71971,49.75988,2
157640,4.71971,49.75988,2
