"ID","Longitude","Latitude","ServiceTime (min)"
172498,4.653137,49.826761,2
172499,4.652891,49.826837,2
172500,4.6524,49.82473,2
172501,4.652891,49.826837,2
172502,4.65373,49.82452,2
172503,4.65373,49.82452,2
172504,4.65154,49.82369,2
172505,4.65154,49.82369,2
172506,4.65373,49.82452,2
172507,4.65154,49.82369,2
172508,4.65289,49.82466,2
172509,4.6524,49.82473,2
172510,4.6527,49.82457,2
172511,4.65383,49.82438,2
172512,4.65327,49.82447,2
172513,4.65238,49.82462,2
172514,4.65227,49.82462,2
172515,4.65217,49.82463,2
172516,4.65218,49.82474,2
172517,4.65229,49.82474,2
172518,4.65327,49.82453,2
172519,4.65207,49.82475,2
172520,4.651708,49.826788,2
172521,4.652,49.82482,2
172522,4.65191,49.82488,2
172523,4.65206,49.82464,2
172524,4.65183,49.82495,2
172525,4.65175,49.82501,2
172526,4.64967,49.82586,2
172527,4.65167,49.82507,2
172528,4.65151,49.82519,2
172529,4.65142,49.82526,2
172530,4.65142,49.82526,2
172531,4.65134,49.82532,2
172532,4.65249,49.82597,2
172533,4.65294,49.82594,2
172534,4.65278,49.82607,2
172535,4.65197,49.82612,2
172536,4.6514,49.82577,2
172537,4.65223,49.82604,2
172538,4.65184,49.8269,2
172539,4.65122,49.82592,2
172540,4.65124,49.82616,2
172541,4.65144,49.82638,2
172542,4.65164,49.8266,2
172543,4.65204,49.82703,2
172544,4.65244,49.82747,2
172545,4.65224,49.82725,2
172546,4.65264,49.82768,2
172547,4.65184,49.8269,2
172548,4.65184,49.8269,2
172549,4.65184,49.8269,2
172550,4.6517,49.82796,2
172551,4.65107,49.82766,2
172552,4.6518,49.82824,2
172553,4.65218,49.82742,2
172554,4.651,49.82865,2
172555,4.65196,49.82717,2
172556,4.65207,49.82729,2
172557,4.65173,49.82692,2
172558,4.6515,49.82667,2
172559,4.65139,49.82655,2
172560,4.65127,49.82642,2
172561,4.65116,49.8263,2
172562,4.65105,49.82617,2
172563,4.65103,49.82603,2
172564,4.65105,49.82589,2
172565,4.65109,49.8256,2
172566,4.65184,49.8269,2
172567,4.65112,49.82542,2
172568,4.65116,49.82525,2
172569,4.65117,49.82515,2
172570,4.6511,49.82505,2
172571,4.65102,49.82495,2
172572,4.65094,49.82484,2
172573,4.65085,49.82473,2
172574,4.65076,49.82462,2
172575,4.65068,49.82452,2
172576,4.65059,49.82441,2
172577,4.6505,49.8243,2
172578,4.65042,49.82419,2
172579,4.64984,49.82636,2
172580,4.65071,49.82392,2
172581,4.65071,49.82392,2
172582,4.64942,49.82538,2
172583,4.65071,49.82392,2
172584,4.6518,49.82824,2
172585,4.6497,49.82454,2
172586,4.64967,49.82639,2
172587,4.6493,49.82259,2
172588,4.6508,49.82347,2
172589,4.6508,49.82347,2
172590,4.6512,49.82337,2
172591,4.64859,49.82198,2
172592,4.65184,49.8269,2
172593,4.65132,49.82487,2
172594,4.65173,49.82476,2
172595,4.65158,49.82486,2
172596,4.65188,49.82442,2
172597,4.65179,49.82385,2
172598,4.65208,49.82458,2
172599,4.65202,49.82414,2
172600,4.65205,49.82436,2
172601,4.65205,49.82436,2
172602,4.65199,49.82392,2
172603,4.65201,49.8237,2
172604,4.65154,49.82369,2
172605,4.652891,49.826837,2
172606,4.65154,49.82369,2
172607,4.65189,49.82314,2
172608,4.65174,49.82279,2
172609,4.65172,49.82265,2
172610,4.65193,49.82257,2
172611,4.65206,49.82247,2
172612,4.65209,49.82232,2
172613,4.65187,49.82247,2
172614,4.65149,49.82219,2
172615,4.65099,49.82145,2
172616,4.65141,49.82243,2
172617,4.65157,49.82282,2
